sample_id,sample_name,haplotype,phasing,assembly_method,assembly_method_version,assembly_date,assembly_name,source,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,assembly,t2t_chrom_tsv,chrom_alias_txt,gaps_bed,telo_bed,mashmap_paf
HG02602_hap1,HG02602,1,trio,hifiasm,0.19.9,2024-12,HG02602_pat_hprc_r2_v1.0.1,hprc,GCA_046000095.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02602/assemblies/freeze_2/HG02602_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02602/assemblies/freeze_2/HG02602_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02602/assemblies/freeze_2/HG02602_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02602/assemblies/freeze_2/HG02602_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02602_hap1/analysis/assign_chromosomes_outputs/53a5ad36-d2e2-42e4-995c-a23387cbacfb/HG02602_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02602_hap1/analysis/assign_chromosomes_outputs/53a5ad36-d2e2-42e4-995c-a23387cbacfb/HG02602_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02602_hap1/analysis/assign_chromosomes_outputs/98d0f239-07c1-4dba-9e46-e2718e015587/HG02602_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02602_hap1/analysis/assign_chromosomes_outputs/98d0f239-07c1-4dba-9e46-e2718e015587/HG02602_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02602_hap1/analysis/assign_chromosomes_outputs/754ea4f2-92d9-4df2-b16d-548f075fe914/mashmap_HG02602_pat_hprc_r2_v1.0.1_pi95.paf
HG04187_hap1,HG04187,1,trio,hifiasm,0.19.9,2024-12,HG04187_pat_hprc_r2_v1.0.1,hprc,GCA_046000115.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04187/assemblies/freeze_2/HG04187_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04187/assemblies/freeze_2/HG04187_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04187/assemblies/freeze_2/HG04187_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04187/assemblies/freeze_2/HG04187_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG04187_hap1/analysis/assign_chromosomes_outputs/89aab7b6-25fe-4b4d-89d1-a7dfe108391e/HG04187_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG04187_hap1/analysis/assign_chromosomes_outputs/89aab7b6-25fe-4b4d-89d1-a7dfe108391e/HG04187_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG04187_hap1/analysis/assign_chromosomes_outputs/ee66e413-0271-41ca-a2c0-661b1f36aa8d/HG04187_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04187_hap1/analysis/assign_chromosomes_outputs/ee66e413-0271-41ca-a2c0-661b1f36aa8d/HG04187_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04187_hap1/analysis/assign_chromosomes_outputs/de02e00a-08e2-4630-9fd4-04931851a6d2/mashmap_HG04187_pat_hprc_r2_v1.0.1_pi95.paf
NA18879_hap1,NA18879,1,hic,hifiasm,0.19.9,2024-12,NA18879_hap1_hprc_r2_v1.0.1,hprc,GCA_046000005.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18879/assemblies/freeze_2/NA18879_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18879/assemblies/freeze_2/NA18879_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18879/assemblies/freeze_2/NA18879_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18879/assemblies/freeze_2/NA18879_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA18879_hap1/analysis/assign_chromosomes_outputs/2b30c0fc-3e7b-4af3-81ae-efe6bff79be7/NA18879_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA18879_hap1/analysis/assign_chromosomes_outputs/2b30c0fc-3e7b-4af3-81ae-efe6bff79be7/NA18879_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA18879_hap1/analysis/assign_chromosomes_outputs/c9e1e5e6-46da-48ab-863e-879207941bb0/NA18879_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18879_hap1/analysis/assign_chromosomes_outputs/c9e1e5e6-46da-48ab-863e-879207941bb0/NA18879_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18879_hap1/analysis/assign_chromosomes_outputs/3fc5c87e-2b91-43c1-b586-e4c56f910fcd/mashmap_NA18879_hap1_hprc_r2_v1.0.1_pi95.paf
NA20752_hap1,NA20752,1,hic,hifiasm,0.19.9,2024-12,NA20752_hap1_hprc_r2_v1.0.1,hprc,GCA_046000145.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20752/assemblies/freeze_2/NA20752_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20752/assemblies/freeze_2/NA20752_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20752/assemblies/freeze_2/NA20752_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20752/assemblies/freeze_2/NA20752_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA20752_hap1/analysis/assign_chromosomes_outputs/ade7f576-f573-4e7e-9bef-fb2e279e8463/NA20752_hap1_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA20752_hap1/analysis/assign_chromosomes_outputs/ade7f576-f573-4e7e-9bef-fb2e279e8463/NA20752_hap1_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA20752_hap1/analysis/assign_chromosomes_outputs/3b2e73dc-ced6-4b51-9461-9795b4b29b7a/NA20752_hap1_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA20752_hap1/analysis/assign_chromosomes_outputs/3b2e73dc-ced6-4b51-9461-9795b4b29b7a/NA20752_hap1_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA20752_hap1/analysis/assign_chromosomes_outputs/74d58799-db5e-4a3c-9153-91aebfb129f6/mashmap_NA20752_hap1_hprc_r2_v1.0.1_pi95.paf
HG02145_hap1,HG02145,1,trio,hifiasm,0.19.9,2024-12,HG02145_pat_hprc_r2_v1.0.1,hprc,GCA_018852595.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02145/assemblies/freeze_2/HG02145_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02145/assemblies/freeze_2/HG02145_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02145/assemblies/freeze_2/HG02145_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02145/assemblies/freeze_2/HG02145_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02145_hap1/analysis/assign_chromosomes_outputs/f305ddde-f62d-4010-9cec-635ced6fea24/HG02145_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02145_hap1/analysis/assign_chromosomes_outputs/f305ddde-f62d-4010-9cec-635ced6fea24/HG02145_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02145_hap1/analysis/assign_chromosomes_outputs/7d6316ad-ed3a-443f-9efc-8662c80d70a2/HG02145_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02145_hap1/analysis/assign_chromosomes_outputs/7d6316ad-ed3a-443f-9efc-8662c80d70a2/HG02145_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02145_hap1/analysis/assign_chromosomes_outputs/5a4e024f-33ea-4faf-b854-831fad73c249/mashmap_HG02145_pat_hprc_r2_v1.0.1_pi95.paf
HG00609_hap1,HG00609,1,trio,hifiasm,0.19.7,2024-09,HG00609_pat_hprc_r2_v1.0.1,hprc,GCA_042027545.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00609/assemblies/freeze_2/HG00609_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00609/assemblies/freeze_2/HG00609_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00609/assemblies/freeze_2/HG00609_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00609/assemblies/freeze_2/HG00609_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00609_hap1/analysis/assign_chromosomes_outputs/25f31e7b-2e06-4bfb-adb9-044dd0db7ed6/HG00609_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00609_hap1/analysis/assign_chromosomes_outputs/25f31e7b-2e06-4bfb-adb9-044dd0db7ed6/HG00609_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00609_hap1/analysis/assign_chromosomes_outputs/5169cfda-43b5-4ae3-b032-34d8c9fc2bcb/HG00609_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00609_hap1/analysis/assign_chromosomes_outputs/5169cfda-43b5-4ae3-b032-34d8c9fc2bcb/HG00609_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00609_hap1/analysis/assign_chromosomes_outputs/08c1a5ef-7282-4acb-9630-7ca79a7ec218/mashmap_HG00609_pat_hprc_r2_v1.0.1_pi95.paf
HG00642_hap1,HG00642,1,trio,hifiasm,0.19.7,2024-09,HG00642_pat_hprc_r2_v1.0.1,hprc,GCA_042028805.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00642/assemblies/freeze_2/HG00642_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00642/assemblies/freeze_2/HG00642_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00642/assemblies/freeze_2/HG00642_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00642/assemblies/freeze_2/HG00642_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00642_hap1/analysis/assign_chromosomes_outputs/b452f84c-d910-4854-9854-b4259f5407ee/HG00642_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00642_hap1/analysis/assign_chromosomes_outputs/b452f84c-d910-4854-9854-b4259f5407ee/HG00642_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00642_hap1/analysis/assign_chromosomes_outputs/fe6cf161-f0d6-4acc-908f-290d53f4f056/HG00642_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00642_hap1/analysis/assign_chromosomes_outputs/fe6cf161-f0d6-4acc-908f-290d53f4f056/HG00642_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00642_hap1/analysis/assign_chromosomes_outputs/91fee171-7a6c-4b95-8762-f20e6a6ca4a2/mashmap_HG00642_pat_hprc_r2_v1.0.1_pi95.paf
HG00738_hap1,HG00738,1,trio,hifiasm,0.19.7,2024-09,HG00738_pat_hprc_r2_v1.0.1,hprc,GCA_042028835.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00738/assemblies/freeze_2/HG00738_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00738/assemblies/freeze_2/HG00738_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00738/assemblies/freeze_2/HG00738_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00738/assemblies/freeze_2/HG00738_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG00738_hap1/analysis/assign_chromosomes_outputs/09fb5ac6-b989-4e3c-bea2-4325bfc01d1e/HG00738_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG00738_hap1/analysis/assign_chromosomes_outputs/09fb5ac6-b989-4e3c-bea2-4325bfc01d1e/HG00738_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG00738_hap1/analysis/assign_chromosomes_outputs/d473a7a6-4050-487e-8c00-9e3f23fe62c0/HG00738_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00738_hap1/analysis/assign_chromosomes_outputs/d473a7a6-4050-487e-8c00-9e3f23fe62c0/HG00738_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG00738_hap1/analysis/assign_chromosomes_outputs/d7983a7e-3abb-4028-b30f-d79c84854573/mashmap_HG00738_pat_hprc_r2_v1.0.1_pi95.paf
HG01099_hap1,HG01099,1,trio,hifiasm,0.19.7,2024-09,HG01099_pat_hprc_r2_v1.0.1,hprc,GCA_042027475.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01099/assemblies/freeze_2/HG01099_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01099/assemblies/freeze_2/HG01099_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01099/assemblies/freeze_2/HG01099_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01099/assemblies/freeze_2/HG01099_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01099_hap1/analysis/assign_chromosomes_outputs/bfa00114-b8db-4c9a-883d-85be2f7b8108/HG01099_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01099_hap1/analysis/assign_chromosomes_outputs/bfa00114-b8db-4c9a-883d-85be2f7b8108/HG01099_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01099_hap1/analysis/assign_chromosomes_outputs/b855d27e-e57d-479f-92ec-5a5b0755fca2/HG01099_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01099_hap1/analysis/assign_chromosomes_outputs/b855d27e-e57d-479f-92ec-5a5b0755fca2/HG01099_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01099_hap1/analysis/assign_chromosomes_outputs/7537cba7-3977-44d6-9521-42720bdbf5d2/mashmap_HG01099_pat_hprc_r2_v1.0.1_pi95.paf
HG01255_hap1,HG01255,1,trio,hifiasm,0.19.7,2024-09,HG01255_pat_hprc_r2_v1.0.1,hprc,GCA_042029915.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01255/assemblies/freeze_2/HG01255_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01255/assemblies/freeze_2/HG01255_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01255/assemblies/freeze_2/HG01255_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01255/assemblies/freeze_2/HG01255_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01255_hap1/analysis/assign_chromosomes_outputs/e5f04e18-f998-4c82-ae13-c20bbeba5912/HG01255_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01255_hap1/analysis/assign_chromosomes_outputs/e5f04e18-f998-4c82-ae13-c20bbeba5912/HG01255_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01255_hap1/analysis/assign_chromosomes_outputs/7c41a70c-775f-43b2-a66f-d6c12e1a3135/HG01255_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01255_hap1/analysis/assign_chromosomes_outputs/7c41a70c-775f-43b2-a66f-d6c12e1a3135/HG01255_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01255_hap1/analysis/assign_chromosomes_outputs/6d72fc64-3e50-42cd-b70c-3586720a6e3f/mashmap_HG01255_pat_hprc_r2_v1.0.1_pi95.paf
HG01346_hap1,HG01346,1,trio,hifiasm,0.19.7,2024-09,HG01346_pat_hprc_r2_v1.0.1,hprc,GCA_042028795.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01346/assemblies/freeze_2/HG01346_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01346/assemblies/freeze_2/HG01346_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01346/assemblies/freeze_2/HG01346_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01346/assemblies/freeze_2/HG01346_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01346_hap1/analysis/assign_chromosomes_outputs/fc180b44-5fd1-4e7f-97bb-5f90d8bd46d3/HG01346_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01346_hap1/analysis/assign_chromosomes_outputs/fc180b44-5fd1-4e7f-97bb-5f90d8bd46d3/HG01346_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01346_hap1/analysis/assign_chromosomes_outputs/cae49b21-bd33-4ec8-89d4-2acd0ecc69aa/HG01346_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01346_hap1/analysis/assign_chromosomes_outputs/cae49b21-bd33-4ec8-89d4-2acd0ecc69aa/HG01346_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01346_hap1/analysis/assign_chromosomes_outputs/02e96999-91e5-4056-9dd9-4bf053382cf2/mashmap_HG01346_pat_hprc_r2_v1.0.1_pi95.paf
HG01433_hap1,HG01433,1,trio,hifiasm,0.19.7,2024-09,HG01433_pat_hprc_r2_v1.0.1,hprc,GCA_042028645.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01433/assemblies/freeze_2/HG01433_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01433/assemblies/freeze_2/HG01433_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01433/assemblies/freeze_2/HG01433_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01433/assemblies/freeze_2/HG01433_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01433_hap1/analysis/assign_chromosomes_outputs/b5d2d333-7748-4cb9-8749-4cc450929e6e/HG01433_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01433_hap1/analysis/assign_chromosomes_outputs/b5d2d333-7748-4cb9-8749-4cc450929e6e/HG01433_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01433_hap1/analysis/assign_chromosomes_outputs/3d7af584-a3dd-4914-949a-dc8328e945ae/HG01433_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01433_hap1/analysis/assign_chromosomes_outputs/3d7af584-a3dd-4914-949a-dc8328e945ae/HG01433_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01433_hap1/analysis/assign_chromosomes_outputs/e90e3d1f-b01c-43dd-a9d6-8c229303e5d9/mashmap_HG01433_pat_hprc_r2_v1.0.1_pi95.paf
HG01496_hap1,HG01496,1,trio,hifiasm,0.19.7,2024-09,HG01496_pat_hprc_r2_v1.0.1,hprc,GCA_042027595.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01496/assemblies/freeze_2/HG01496_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01496/assemblies/freeze_2/HG01496_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01496/assemblies/freeze_2/HG01496_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01496/assemblies/freeze_2/HG01496_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01496_hap1/analysis/assign_chromosomes_outputs/3d00a470-cf72-4c02-916d-1f9585cdf58f/HG01496_pat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01496_hap1/analysis/assign_chromosomes_outputs/3d00a470-cf72-4c02-916d-1f9585cdf58f/HG01496_pat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01496_hap1/analysis/assign_chromosomes_outputs/ace36395-3bd8-4ef8-b774-5f10b7f84e12/HG01496_pat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01496_hap1/analysis/assign_chromosomes_outputs/ace36395-3bd8-4ef8-b774-5f10b7f84e12/HG01496_pat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01496_hap1/analysis/assign_chromosomes_outputs/793b8817-041e-4cc3-a7c6-859446e219fc/mashmap_HG01496_pat_hprc_r2_v1.0.1_pi95.paf
